"","Date","Temperature","Celsius"
"14876",1994-02-14,"WTMP",2.1
"14877",1994-02-15,"WTMP",2.2
"14878",1994-02-16,"WTMP",2.3
"14879",1994-02-17,"WTMP",2.3
"14880",1994-02-18,"WTMP",2.3
"14881",1994-02-19,"WTMP",2.3
"14882",1994-02-20,"WTMP",2.3
"14883",1994-02-21,"WTMP",2.3
"14884",1994-02-22,"WTMP",2.3
"14885",1994-02-23,"WTMP",2.3
"14886",1994-02-24,"WTMP",2.3
"14887",1994-02-25,"WTMP",2.2
"14888",1994-02-26,"WTMP",2.2
"14889",1994-02-27,"WTMP",2.3
"14890",1994-02-28,"WTMP",2.1
"14891",1994-03-01,"WTMP",1.9
"14892",1994-03-02,"WTMP",2
"14893",1994-03-03,"WTMP",NA
"14894",1994-03-04,"WTMP",2
"14895",1994-03-05,"WTMP",NA
"14896",1994-03-06,"WTMP",1.9
"14897",1994-03-07,"WTMP",1.9
"14898",1994-03-08,"WTMP",1.9
"14899",1994-03-09,"WTMP",1.9
"14900",1994-03-10,"WTMP",1.8
"14901",1994-03-11,"WTMP",NA
"14902",1994-03-12,"WTMP",1.7
"14903",1994-03-13,"WTMP",1.9
"14904",1994-03-14,"WTMP",1.8
"14905",1994-03-15,"WTMP",1.7
"14906",1994-03-16,"WTMP",1.7
"14907",1994-03-17,"WTMP",1.8
"14908",1994-03-18,"WTMP",1.8
"14909",1994-03-19,"WTMP",1.8
"14910",1994-03-20,"WTMP",1.8
"14911",1994-03-21,"WTMP",1.8
"14912",1994-03-22,"WTMP",1.6
"14913",1994-03-23,"WTMP",1.5
"14914",1994-03-24,"WTMP",1.4
"14915",1994-03-25,"WTMP",1.5
"14916",1994-03-26,"WTMP",1.6
"14917",1994-03-27,"WTMP",1.5
"14918",1994-03-28,"WTMP",1.6
"14919",1994-03-29,"WTMP",NA
"14920",1994-03-30,"WTMP",1.5
"14921",1994-03-31,"WTMP",1.6
"14922",1994-04-01,"WTMP",1.6
"14923",1994-04-02,"WTMP",1.5
"14924",1994-04-03,"WTMP",1.4
"14925",1994-04-04,"WTMP",1.6
"14926",1994-04-05,"WTMP",1.8
"14927",1994-04-06,"WTMP",1.6
"14928",1994-04-07,"WTMP",1.7
"14929",1994-04-08,"WTMP",1.6
"14930",1994-04-09,"WTMP",1.4
"14931",1994-04-10,"WTMP",1.5
"14932",1994-04-11,"WTMP",1.5
"14933",1994-04-12,"WTMP",1.5
"14934",1994-04-13,"WTMP",1.5
"14935",1994-04-14,"WTMP",1.4
"14936",1994-04-15,"WTMP",1.4
"14937",1994-04-16,"WTMP",1.5
"14938",1994-04-17,"WTMP",1.8
"14939",1994-04-18,"WTMP",1.7
"14940",1994-04-19,"WTMP",1.8
"14941",1994-04-20,"WTMP",1.4
"14942",1994-04-21,"WTMP",1.5
"14943",1994-04-22,"WTMP",1.4
"14944",1994-04-23,"WTMP",1.5
"14945",1994-04-24,"WTMP",1.6
"14946",1994-04-25,"WTMP",1.8
"14947",1994-04-26,"WTMP",1.7
"14948",1994-04-27,"WTMP",1.5
"14949",1994-04-28,"WTMP",1.6
"14950",1994-04-29,"WTMP",1.5
"14951",1994-04-30,"WTMP",1.6
"14952",1994-05-01,"WTMP",1.5
"14953",1994-05-02,"WTMP",1.6
"14954",1994-05-03,"WTMP",1.5
"14955",1994-05-04,"WTMP",1.5
"14956",1994-05-05,"WTMP",1.5
"14957",1994-05-06,"WTMP",1.6
"14958",1994-05-07,"WTMP",2
"14959",1994-05-08,"WTMP",2.1
"14960",1994-05-09,"WTMP",1.8
"14961",1994-05-10,"WTMP",1.8
"14962",1994-05-11,"WTMP",1.8
"14963",1994-05-12,"WTMP",1.9
"14964",1994-05-13,"WTMP",2.3
"14965",1994-05-14,"WTMP",2.2
"14966",1994-05-15,"WTMP",NA
"14967",1994-05-16,"WTMP",2.1
"14968",1994-05-17,"WTMP",2.3
"14969",1994-05-18,"WTMP",2.3
"14970",1994-05-19,"WTMP",2.8
"14971",1994-05-20,"WTMP",2.7
"14972",1994-05-21,"WTMP",2.8
"14973",1994-05-22,"WTMP",2.4
"14974",1994-05-23,"WTMP",2.6
"14975",1994-05-24,"WTMP",NA
"14976",1994-05-25,"WTMP",2.7
"14977",1994-05-26,"WTMP",3
"14978",1994-05-27,"WTMP",3
"14979",1994-05-28,"WTMP",2.9
"14980",1994-05-29,"WTMP",3.1
"14981",1994-05-30,"WTMP",3
"14982",1994-05-31,"WTMP",3.1
"14983",1994-06-01,"WTMP",3.3
"14984",1994-06-02,"WTMP",3.3
"14985",1994-06-03,"WTMP",3.5
"14986",1994-06-04,"WTMP",3.5
"14987",1994-06-05,"WTMP",3.4
"14988",1994-06-06,"WTMP",3.7
"14989",1994-06-07,"WTMP",4
"14990",1994-06-08,"WTMP",4.1
"14991",1994-06-09,"WTMP",4.7
"14992",1994-06-10,"WTMP",NA
"14993",1994-06-11,"WTMP",5
"14994",1994-06-12,"WTMP",5.2
"14995",1994-06-13,"WTMP",5.2
"14996",1994-06-14,"WTMP",5.2
"14997",1994-06-15,"WTMP",5.4
"14998",1994-06-16,"WTMP",5.5
"14999",1994-06-17,"WTMP",5.7
"15000",1994-06-18,"WTMP",5.8
"15001",1994-06-19,"WTMP",6.1
"15002",1994-06-20,"WTMP",6.3
"15003",1994-06-21,"WTMP",5.3
"15004",1994-06-22,"WTMP",6
"15005",1994-06-23,"WTMP",5.8
"15006",1994-06-24,"WTMP",5.5
"15007",1994-06-25,"WTMP",6
"15008",1994-06-26,"WTMP",5.5
"15009",1994-06-27,"WTMP",5.9
"15010",1994-06-28,"WTMP",5.9
"15011",1994-06-29,"WTMP",5.8
"15012",1994-06-30,"WTMP",5.5
"15013",1994-07-01,"WTMP",5.9
"15014",1994-07-02,"WTMP",5.6
"15015",1994-07-03,"WTMP",5.8
"15016",1994-07-04,"WTMP",5.9
"15017",1994-07-05,"WTMP",5.9
"15018",1994-07-06,"WTMP",6.3
"15019",1994-07-07,"WTMP",6.7
"15020",1994-07-08,"WTMP",6.4
"15021",1994-07-09,"WTMP",6.6
"15022",1994-07-10,"WTMP",6.7
"15023",1994-07-11,"WTMP",7
"15024",1994-07-12,"WTMP",7.1
"15025",1994-07-13,"WTMP",7
"15026",1994-07-14,"WTMP",7.1
"15027",1994-07-15,"WTMP",7.1
"15028",1994-07-16,"WTMP",7
"15029",1994-07-17,"WTMP",7.1
"15030",1994-07-18,"WTMP",6.8
"15031",1994-07-19,"WTMP",7.1
"15032",1994-07-20,"WTMP",7.4
"15033",1994-07-21,"WTMP",NA
"15034",1994-07-22,"WTMP",7.5
"15035",1994-07-23,"WTMP",7.5
"15036",1994-07-24,"WTMP",7.8
"15037",1994-07-25,"WTMP",7.8
"15038",1994-07-26,"WTMP",7.8
"15039",1994-07-27,"WTMP",7.5
"15040",1994-07-28,"WTMP",7.8
"15041",1994-07-29,"WTMP",NA
"15042",1994-07-30,"WTMP",8.2
"15043",1994-07-31,"WTMP",8.3
"15044",1994-08-01,"WTMP",8.2
"15045",1994-08-02,"WTMP",8.3
"15046",1994-08-03,"WTMP",8.3
"15047",1994-08-04,"WTMP",8.7
"15048",1994-08-05,"WTMP",8.9
"15049",1994-08-06,"WTMP",8.3
"15050",1994-08-07,"WTMP",8.6
"15051",1994-08-08,"WTMP",8.6
"15052",1994-08-09,"WTMP",8.6
"15053",1994-08-10,"WTMP",8.6
"15054",1994-08-11,"WTMP",8.3
"15055",1994-08-12,"WTMP",8.3
"15056",1994-08-13,"WTMP",8.3
"15057",1994-08-14,"WTMP",8.3
"15058",1994-08-15,"WTMP",8.4
"15059",1994-08-16,"WTMP",8.3
"15060",1994-08-17,"WTMP",8.3
"15061",1994-08-18,"WTMP",8.3
"15062",1994-08-19,"WTMP",8.3
"15063",1994-08-20,"WTMP",8.3
"15064",1994-08-21,"WTMP",8.5
"15065",1994-08-22,"WTMP",8.6
"15066",1994-08-23,"WTMP",8.7
"15067",1994-08-24,"WTMP",8.7
"15068",1994-08-25,"WTMP",8.7
"15069",1994-08-26,"WTMP",8.6
"15070",1994-08-27,"WTMP",8.6
"15071",1994-08-28,"WTMP",8.7
"15072",1994-08-29,"WTMP",8.6
"15073",1994-08-30,"WTMP",8.6
"15074",1994-08-31,"WTMP",8.7
"15075",1994-09-01,"WTMP",8.9
"15076",1994-09-02,"WTMP",8.9
"15077",1994-09-03,"WTMP",9
"15078",1994-09-04,"WTMP",9
"15079",1994-09-05,"WTMP",8.7
"15080",1994-09-06,"WTMP",8.7
"15081",1994-09-07,"WTMP",9
"15082",1994-09-08,"WTMP",9.1
"15083",1994-09-09,"WTMP",9
"15084",1994-09-10,"WTMP",9
"15085",1994-09-11,"WTMP",9
"15086",1994-09-12,"WTMP",9
"15087",1994-09-13,"WTMP",9
"15088",1994-09-14,"WTMP",NA
"15089",1994-09-15,"WTMP",NA
"15090",1994-09-16,"WTMP",8.6
"15091",1994-09-17,"WTMP",8.2
"15092",1994-09-18,"WTMP",7.9
"15093",1994-09-19,"WTMP",8.2
"15094",1994-09-20,"WTMP",8.2
"15095",1994-09-21,"WTMP",7.9
"15096",1994-09-22,"WTMP",7.9
"15097",1994-09-23,"WTMP",7.8
"15098",1994-09-24,"WTMP",NA
"15099",1994-09-25,"WTMP",7.8
"15100",1994-09-26,"WTMP",7.5
"15101",1994-09-27,"WTMP",7.5
"15102",1994-09-28,"WTMP",7.5
"15103",1994-09-29,"WTMP",7.4
"15104",1994-09-30,"WTMP",7.1
"15105",1994-10-01,"WTMP",7.1
"15106",1994-10-02,"WTMP",7.1
"15107",1994-10-03,"WTMP",7.1
"15108",1994-10-04,"WTMP",7
"15109",1994-10-05,"WTMP",7
"15110",1994-10-06,"WTMP",6.7
"15111",1994-10-07,"WTMP",6.7
"15112",1994-10-08,"WTMP",6.6
"15113",1994-10-09,"WTMP",6.6
"15114",1994-10-10,"WTMP",6.6
"15115",1994-10-11,"WTMP",6.4
"15116",1994-10-12,"WTMP",6.4
"15117",1994-10-13,"WTMP",6.3
"15118",1994-10-14,"WTMP",6.3
"15119",1994-10-15,"WTMP",6.3
"15120",1994-10-16,"WTMP",6.3
"15121",1994-10-17,"WTMP",6.3
"15122",1994-10-18,"WTMP",6.3
"15123",1994-10-19,"WTMP",6.2
"15124",1994-10-20,"WTMP",5.6
"15125",1994-10-21,"WTMP",6.3
"15126",1994-10-22,"WTMP",6.3
"15127",1994-10-23,"WTMP",6.3
"15128",1994-10-24,"WTMP",6.3
"15129",1994-10-25,"WTMP",6
"15130",1994-10-26,"WTMP",5.9
"15131",1994-10-27,"WTMP",5.8
"15132",1994-10-28,"WTMP",5.9
"15133",1994-10-29,"WTMP",5.6
"15134",1994-10-30,"WTMP",5.6
"15135",1994-10-31,"WTMP",5.6
"15136",1994-11-01,"WTMP",5.6
"15137",1994-11-02,"WTMP",5.5
"15138",1994-11-03,"WTMP",5.2
"15139",1994-11-04,"WTMP",5.1
"15140",1994-11-05,"WTMP",5.2
"15141",1994-11-06,"WTMP",NA
"15142",1994-11-07,"WTMP",4.7
"15143",1994-11-08,"WTMP",4.7
"15144",1994-11-09,"WTMP",4.7
"15145",1994-11-10,"WTMP",4.4
"15146",1994-11-11,"WTMP",4.4
"15147",1994-11-12,"WTMP",4.4
"15148",1994-11-13,"WTMP",4.3
"15149",1994-11-14,"WTMP",4
"15150",1994-11-15,"WTMP",4
"15151",1994-11-16,"WTMP",3.9
"15152",1994-11-17,"WTMP",3.9
"15153",1994-11-18,"WTMP",3.6
"15154",1994-11-19,"WTMP",3.6
"15155",1994-11-20,"WTMP",3.9
"15156",1994-11-21,"WTMP",3.5
"15157",1994-11-22,"WTMP",3.6
"15158",1994-11-23,"WTMP",3.6
"15159",1994-11-24,"WTMP",NA
"15160",1994-11-25,"WTMP",3.6
"15161",1994-11-26,"WTMP",3.2
"15162",1994-11-27,"WTMP",NA
"15163",1994-11-28,"WTMP",3.2
"15164",1994-11-29,"WTMP",3.2
"15165",1994-11-30,"WTMP",3.2
"15166",1994-12-01,"WTMP",3.2
"15167",1994-12-02,"WTMP",3.2
"15168",1994-12-03,"WTMP",3.2
"15169",1994-12-04,"WTMP",3.1
"15170",1994-12-05,"WTMP",3.1
"15171",1994-12-06,"WTMP",3.1
"15172",1994-12-07,"WTMP",3.1
"15173",1994-12-08,"WTMP",2.9
"15174",1994-12-09,"WTMP",3.1
"15175",1994-12-10,"WTMP",3.1
"15176",1994-12-11,"WTMP",3.2
"15177",1994-12-12,"WTMP",3.3
"15178",1994-12-13,"WTMP",3.2
"15179",1994-12-14,"WTMP",3.2
"15180",1994-12-15,"WTMP",3.5
"15181",1994-12-16,"WTMP",3.2
"15182",1994-12-17,"WTMP",3.2
"15183",1994-12-18,"WTMP",3.2
"15184",1994-12-19,"WTMP",3.1
"15185",1994-12-20,"WTMP",3.1
"15186",1994-12-21,"WTMP",NA
"15187",1994-12-22,"WTMP",3.1
"15188",1994-12-23,"WTMP",2.9
"15189",1994-12-24,"WTMP",2.8
"15190",1994-12-25,"WTMP",2.8
"15191",1994-12-26,"WTMP",2.8
"15192",1994-12-27,"WTMP",2.8
"15193",1994-12-28,"WTMP",2.9
"15194",1994-12-29,"WTMP",2.8
"15195",1994-12-30,"WTMP",2.8
"15196",1994-12-31,"WTMP",2.7
"15197",1995-01-01,"WTMP",2.7
"15198",1995-01-02,"WTMP",2.7
"15199",1995-01-03,"WTMP",2.7
"15200",1995-01-04,"WTMP",2.7
"15201",1995-01-05,"WTMP",2.7
"15202",1995-01-06,"WTMP",2.7
"15203",1995-01-07,"WTMP",2.7
"15204",1995-01-08,"WTMP",2.5
"15205",1995-01-09,"WTMP",2.5
"15206",1995-01-10,"WTMP",2.4
"15207",1995-01-11,"WTMP",2.5
"15208",1995-01-12,"WTMP",2.4
"15209",1995-01-13,"WTMP",2.5
"15210",1995-01-14,"WTMP",2.4
"15211",1995-01-15,"WTMP",2.4
"15212",1995-01-16,"WTMP",2.4
"15213",1995-01-17,"WTMP",2.3
"15214",1995-01-18,"WTMP",2.3
"15215",1995-01-19,"WTMP",2.2
"15216",1995-01-20,"WTMP",2.2
"15217",1995-01-21,"WTMP",2.2
"15218",1995-01-22,"WTMP",2.1
"15219",1995-01-23,"WTMP",2.1
"15220",1995-01-24,"WTMP",2.1
"15221",1995-01-25,"WTMP",2.1
"15222",1995-01-26,"WTMP",2.1
"15223",1995-01-27,"WTMP",2.1
"15224",1995-01-28,"WTMP",2
"15225",1995-01-29,"WTMP",1.8
"15226",1995-01-30,"WTMP",1.6
"15227",1995-01-31,"WTMP",1.7
"15228",1995-02-01,"WTMP",1.7
"15229",1995-02-02,"WTMP",1.4
"15230",1995-02-03,"WTMP",1.5
"15231",1995-02-04,"WTMP",1.3
"15232",1995-02-05,"WTMP",1.5
"15233",1995-02-06,"WTMP",1.5
"15234",1995-02-07,"WTMP",1.6
"15235",1995-02-08,"WTMP",1.5
"15236",1995-02-09,"WTMP",1.5
"15237",1995-02-10,"WTMP",1.5
"15238",1995-02-11,"WTMP",1.5
"15239",1995-02-12,"WTMP",1.4
"15240",1995-02-13,"WTMP",1.4
"15241",1995-02-14,"WTMP",1.4
"15242",1995-02-15,"WTMP",1.3
"15243",1995-02-16,"WTMP",1.2
"15244",1995-02-17,"WTMP",1.6
"15245",1995-02-18,"WTMP",1.6
"15246",1995-02-19,"WTMP",1.6
"15247",1995-02-20,"WTMP",1.3
"15248",1995-02-21,"WTMP",1.3
"15249",1995-02-22,"WTMP",1.1
"15250",1995-02-23,"WTMP",1.4
"15251",1995-02-24,"WTMP",1.8
"15252",1995-02-25,"WTMP",1.8
"15253",1995-02-26,"WTMP",1.7
"15254",1995-02-27,"WTMP",1.8
"15255",1995-02-28,"WTMP",1.8
"15256",1995-03-01,"WTMP",1.8
"15257",1995-03-02,"WTMP",1.8
"15258",1995-03-03,"WTMP",1.7
"15259",1995-03-04,"WTMP",1.7
"15260",1995-03-05,"WTMP",1.7
"15261",1995-03-06,"WTMP",1.7
"15262",1995-03-07,"WTMP",1.7
"15263",1995-03-08,"WTMP",1.6
"15264",1995-03-09,"WTMP",1.8
"15265",1995-03-10,"WTMP",1.7
"15266",1995-03-11,"WTMP",1.8
"15267",1995-03-12,"WTMP",1.3
"15268",1995-03-13,"WTMP",1.2
"15269",1995-03-14,"WTMP",1.3
"15270",1995-03-15,"WTMP",1.2
"15271",1995-03-16,"WTMP",1.3
"15272",1995-03-17,"WTMP",1.3
"15273",1995-03-18,"WTMP",1.3
"15274",1995-03-19,"WTMP",1.2
"15275",1995-03-20,"WTMP",1.1
"15276",1995-03-21,"WTMP",1.3
"15277",1995-03-22,"WTMP",1.2
"15278",1995-03-23,"WTMP",NA
"15279",1995-03-24,"WTMP",1.2
"15280",1995-03-25,"WTMP",1.1
"15281",1995-03-26,"WTMP",1.1
"15282",1995-03-27,"WTMP",1.1
"15283",1995-03-28,"WTMP",1.1
"15284",1995-03-29,"WTMP",1.1
"15285",1995-03-30,"WTMP",1.2
"15286",1995-03-31,"WTMP",1.3
"15287",1995-04-01,"WTMP",1.2
"15288",1995-04-02,"WTMP",1.3
"15289",1995-04-03,"WTMP",1.3
"15290",1995-04-04,"WTMP",1.3
"15291",1995-04-05,"WTMP",1.4
"15292",1995-04-06,"WTMP",1.7
"15293",1995-04-07,"WTMP",1.3
"15294",1995-04-08,"WTMP",1.3
"15295",1995-04-09,"WTMP",1.2
"15296",1995-04-10,"WTMP",1.1
"15297",1995-04-11,"WTMP",1.3
"15298",1995-04-12,"WTMP",1.3
"15299",1995-04-13,"WTMP",1.5
"15300",1995-04-14,"WTMP",1.5
"15301",1995-04-15,"WTMP",1.4
"15302",1995-04-16,"WTMP",1.3
"15303",1995-04-17,"WTMP",1.4
"15304",1995-04-18,"WTMP",1.3
"15305",1995-04-19,"WTMP",1.8
"15306",1995-04-20,"WTMP",1.9
"15307",1995-04-21,"WTMP",1.4
"15308",1995-04-22,"WTMP",1.7
"15309",1995-04-23,"WTMP",1.6
"15310",1995-04-24,"WTMP",1.7
"15311",1995-04-25,"WTMP",1.7
"15312",1995-04-26,"WTMP",1.6
"15313",1995-04-27,"WTMP",1.7
"15314",1995-04-28,"WTMP",1.6
"15315",1995-04-29,"WTMP",2.2
"15316",1995-04-30,"WTMP",2.1
"15317",1995-05-01,"WTMP",1.9
"15318",1995-05-02,"WTMP",2
"15319",1995-05-03,"WTMP",2.4
"15320",1995-05-04,"WTMP",2.5
"15321",1995-05-05,"WTMP",2.5
"15322",1995-05-06,"WTMP",2.2
"15323",1995-05-07,"WTMP",2.6
"15324",1995-05-08,"WTMP",2.9
"15325",1995-05-09,"WTMP",3
"15326",1995-05-10,"WTMP",2.8
"15327",1995-05-11,"WTMP",2.8
"15328",1995-05-12,"WTMP",2.9
"15329",1995-05-13,"WTMP",2.9
"15330",1995-05-14,"WTMP",3.1
"15331",1995-05-15,"WTMP",3.3
"15332",1995-05-16,"WTMP",3.3
"15333",1995-05-17,"WTMP",3
"15334",1995-05-18,"WTMP",3.5
"15335",1995-05-19,"WTMP",3.3
"15336",1995-05-20,"WTMP",3.3
"15337",1995-05-21,"WTMP",3.4
"15338",1995-05-22,"WTMP",3.4
"15339",1995-05-23,"WTMP",3.5
"15340",1995-05-24,"WTMP",3.7
"15341",1995-05-25,"WTMP",3.8
"15342",1995-05-26,"WTMP",4
"15343",1995-05-27,"WTMP",4.1
"15344",1995-05-28,"WTMP",3.9
"15345",1995-05-29,"WTMP",4
"15346",1995-05-30,"WTMP",4
"15347",1995-05-31,"WTMP",3.7
"15348",1995-06-01,"WTMP",3.9
"15349",1995-06-02,"WTMP",4.1
"15350",1995-06-03,"WTMP",4.8
"15351",1995-06-04,"WTMP",4.9
"15352",1995-06-05,"WTMP",5
"15353",1995-06-06,"WTMP",5.3
"15354",1995-06-07,"WTMP",5.2
"15355",1995-06-08,"WTMP",5.2
"15356",1995-06-09,"WTMP",5.5
"15357",1995-06-10,"WTMP",5.3
"15358",1995-06-11,"WTMP",5.8
"15359",1995-06-12,"WTMP",5.9
"15360",1995-06-13,"WTMP",5.7
"15361",1995-06-14,"WTMP",6.1
"15362",1995-06-15,"WTMP",6
"15363",1995-06-16,"WTMP",5.9
"15364",1995-06-17,"WTMP",6.6
"15365",1995-06-18,"WTMP",7.2
"15366",1995-06-19,"WTMP",6.3
"15367",1995-06-20,"WTMP",6
"15368",1995-06-21,"WTMP",6.3
"15369",1995-06-22,"WTMP",7
"15370",1995-06-23,"WTMP",7
"15371",1995-06-24,"WTMP",6.6
"15372",1995-06-25,"WTMP",6.7
"15373",1995-06-26,"WTMP",6.6
"15374",1995-06-27,"WTMP",6.5
"15375",1995-06-28,"WTMP",6.5
"15376",1995-06-29,"WTMP",6.7
"15377",1995-06-30,"WTMP",6.9
"15378",1995-07-01,"WTMP",NA
"15379",1995-07-02,"WTMP",NA
"15380",1995-07-03,"WTMP",7.3
"15381",1995-07-04,"WTMP",7.5
"15382",1995-07-05,"WTMP",7.2
"15383",1995-07-06,"WTMP",7
"15384",1995-07-07,"WTMP",7.1
"15385",1995-07-08,"WTMP",7.5
"15386",1995-07-09,"WTMP",7.5
"15387",1995-07-10,"WTMP",7.7
"15388",1995-07-11,"WTMP",8
"15389",1995-07-12,"WTMP",8.1
"15390",1995-07-13,"WTMP",7.9
"15391",1995-07-14,"WTMP",8.1
"15392",1995-07-15,"WTMP",7.9
"15393",1995-07-16,"WTMP",8.1
"15394",1995-07-17,"WTMP",8.5
"15395",1995-07-18,"WTMP",8.4
"15396",1995-07-19,"WTMP",8.5
"15397",1995-07-20,"WTMP",8.5
"15398",1995-07-21,"WTMP",8.7
"15399",1995-07-22,"WTMP",8.9
"15400",1995-07-23,"WTMP",9
"15401",1995-07-24,"WTMP",8.8
"15402",1995-07-25,"WTMP",8.8
"15403",1995-07-26,"WTMP",8.7
"15404",1995-07-27,"WTMP",9.3
"15405",1995-07-28,"WTMP",9.5
"15406",1995-07-29,"WTMP",9.5
"15407",1995-07-30,"WTMP",9.4
"15408",1995-07-31,"WTMP",9.7
"15409",1995-08-01,"WTMP",9.6
"15410",1995-08-02,"WTMP",9.7
"15411",1995-08-03,"WTMP",9.8
"15412",1995-08-04,"WTMP",10.2
"15413",1995-08-05,"WTMP",9.8
"15414",1995-08-06,"WTMP",9.8
"15415",1995-08-07,"WTMP",9.9
"15416",1995-08-08,"WTMP",10
"15417",1995-08-09,"WTMP",10
"15418",1995-08-10,"WTMP",10.1
"15419",1995-08-11,"WTMP",9.8
"15420",1995-08-12,"WTMP",9.4
"15421",1995-08-13,"WTMP",9.7
"15422",1995-08-14,"WTMP",9.8
"15423",1995-08-15,"WTMP",10.1
"15424",1995-08-16,"WTMP",10.1
"15425",1995-08-17,"WTMP",9.8
"15426",1995-08-18,"WTMP",9.9
"15427",1995-08-19,"WTMP",9.9
"15428",1995-08-20,"WTMP",10.5
"15429",1995-08-21,"WTMP",10.5
"15430",1995-08-22,"WTMP",10.3
"15431",1995-08-23,"WTMP",10.4
"15432",1995-08-24,"WTMP",10.4
"15433",1995-08-25,"WTMP",10.4
"15434",1995-08-26,"WTMP",10.6
"15435",1995-08-27,"WTMP",10.7
"15436",1995-08-28,"WTMP",11
"15437",1995-08-29,"WTMP",10.5
"15438",1995-08-30,"WTMP",9.6
"15439",1995-08-31,"WTMP",9.4
"15440",1995-09-01,"WTMP",9.5
"15441",1995-09-02,"WTMP",9.9
"15442",1995-09-03,"WTMP",10.1
"15443",1995-09-04,"WTMP",10.1
"15444",1995-09-05,"WTMP",9.9
"15445",1995-09-06,"WTMP",9.8
"15446",1995-09-07,"WTMP",9.7
"15447",1995-09-08,"WTMP",9.4
"15448",1995-09-09,"WTMP",9.6
"15449",1995-09-10,"WTMP",9.4
"15450",1995-09-11,"WTMP",9.3
"15451",1995-09-12,"WTMP",8.9
"15452",1995-09-13,"WTMP",9.1
"15453",1995-09-14,"WTMP",8.9
"15454",1995-09-15,"WTMP",9.2
"15455",1995-09-16,"WTMP",9.2
"15456",1995-09-17,"WTMP",9.4
"15457",1995-09-18,"WTMP",9.4
"15458",1995-09-19,"WTMP",9.5
"15459",1995-09-20,"WTMP",9.6
"15460",1995-09-21,"WTMP",9.5
"15461",1995-09-22,"WTMP",9.4
"15462",1995-09-23,"WTMP",9.3
"15463",1995-09-24,"WTMP",9.1
"15464",1995-09-25,"WTMP",8.8
"15465",1995-09-26,"WTMP",8.7
"15466",1995-09-27,"WTMP",7
"15467",1995-09-28,"WTMP",6.2
"15468",1995-09-29,"WTMP",7.3
"15469",1995-09-30,"WTMP",7.9
"15470",1995-10-01,"WTMP",8
"15471",1995-10-02,"WTMP",8.1
"15472",1995-10-03,"WTMP",8.1
"15473",1995-10-04,"WTMP",8.2
"15474",1995-10-05,"WTMP",8.2
"15475",1995-10-06,"WTMP",8
"15476",1995-10-07,"WTMP",7.7
"15477",1995-10-08,"WTMP",7.6
"15478",1995-10-09,"WTMP",7.6
"15479",1995-10-10,"WTMP",7.5
"15480",1995-10-11,"WTMP",7.3
"15481",1995-10-12,"WTMP",7.4
"15482",1995-10-13,"WTMP",7.1
"15483",1995-10-14,"WTMP",7.1
"15484",1995-10-15,"WTMP",6.6
"15485",1995-10-16,"WTMP",6.5
"15486",1995-10-17,"WTMP",6.5
"15487",1995-10-18,"WTMP",6.4
"15488",1995-10-19,"WTMP",6.4
"15489",1995-10-20,"WTMP",6.3
"15490",1995-10-21,"WTMP",6.3
"15491",1995-10-22,"WTMP",6.4
"15492",1995-10-23,"WTMP",6.1
"15493",1995-10-24,"WTMP",6
"15494",1995-10-25,"WTMP",5.9
"15495",1995-10-26,"WTMP",5.7
"15496",1995-10-27,"WTMP",5.8
"15497",1995-10-28,"WTMP",5.8
"15498",1995-10-29,"WTMP",5.8
"15499",1995-10-30,"WTMP",5.3
"15500",1995-10-31,"WTMP",5.1
"15501",1995-11-01,"WTMP",5.1
"15502",1995-11-02,"WTMP",5.1
"15503",1995-11-03,"WTMP",4.9
"15504",1995-11-04,"WTMP",4.9
"15505",1995-11-05,"WTMP",4.9
"15506",1995-11-06,"WTMP",5
"15507",1995-11-07,"WTMP",5
"15508",1995-11-08,"WTMP",4.9
"15509",1995-11-09,"WTMP",4.9
"15510",1995-11-10,"WTMP",5
"15511",1995-11-11,"WTMP",5
"15512",1995-11-12,"WTMP",4.9
"15513",1995-11-13,"WTMP",5
"15514",1995-11-14,"WTMP",4.7
"15515",1995-11-15,"WTMP",4.5
"15516",1995-11-16,"WTMP",4.4
"15517",1995-11-17,"WTMP",4.4
"15518",1995-11-18,"WTMP",4.4
"15519",1995-11-19,"WTMP",4.3
"15520",1995-11-20,"WTMP",4
"15521",1995-11-21,"WTMP",4.1
"15522",1995-11-22,"WTMP",4.1
"15523",1995-11-23,"WTMP",4
"15524",1995-11-24,"WTMP",4
"15525",1995-11-25,"WTMP",3.9
"15526",1995-11-26,"WTMP",4.1
"15527",1995-11-27,"WTMP",3.9
"15528",1995-11-28,"WTMP",3.8
"15529",1995-11-29,"WTMP",3.8
"15530",1995-11-30,"WTMP",3.7
"15531",1995-12-01,"WTMP",3.8
"15532",1995-12-02,"WTMP",4.1
"15533",1995-12-03,"WTMP",4.1
"15534",1995-12-04,"WTMP",4.1
"15535",1995-12-05,"WTMP",4.1
"15536",1995-12-06,"WTMP",4.1
"15537",1995-12-07,"WTMP",4.2
"15538",1995-12-08,"WTMP",4.1
"15539",1995-12-09,"WTMP",3.9
"15540",1995-12-10,"WTMP",4.1
"15541",1995-12-11,"WTMP",4
"15542",1995-12-12,"WTMP",3.8
"15543",1995-12-13,"WTMP",3.8
"15544",1995-12-14,"WTMP",3.8
"15545",1995-12-15,"WTMP",3.8
"15546",1995-12-16,"WTMP",3.8
"15547",1995-12-17,"WTMP",3.8
